X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate
-88.2637880167789,40.1102877266833,868,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254097.024825,1003703.677,3,,1633,No,,Natural,,GE,No,,AERIAL,,
-88.263792721829,40.1112053945347,869,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254429.00624999,1003697.812,3,,1634,No,,Natural,,GE,No,,AERIAL,,
-88.2632073407333,40.111700107099,870,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254604.53309999,1003865.785,3,,1635,No,,Natural,,GE,No,,AERIAL,,
-88.2638131919968,40.1121565092074,871,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254770.65995,1003696.199,3,,1636,No,,Natural,,GE,No,,AERIAL,,
-88.2637980729157,40.112551923117,872,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254914.70635,1003700.315,3,,1637,No,,Natural,,GE,No,,AERIAL,,
-88.2644433620393,40.1117198322297,873,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254613.74015,1003521.03,3,,1638,No,,Natural,,GE,No,,AERIAL,,
-88.2648727982908,40.1120629953281,874,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254740.32305,1003399.075,3,,1639,No,,Natural,,GE,No,,AERIAL,,
-88.2648691999408,40.1111992496348,875,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254421.716475,1003401.105075,3,,1640,No,,Natural,,GE,No,,AERIAL,,
-88.2648650596701,40.1102981563634,876,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254103.2899,1003401.752,3,,1641,No,,Natural,,GE,No,,AERIAL,,
-88.2643902592093,40.1101566269547,877,Aluminum,Truss Arm,Cobra,HPS,70,SL081,1254044.908525,1003539.015,3,,1642,No,,Natural,,GE,No,,AERIAL,,
-88.2424162145051,40.1187254189156,878,Cast Aluminum,Other,Cobra,HPS,250,SL054,1257169.00945,1009678.425,1,,1643,Yes,5/7,Black,,GE,Yes,,AERIAL,,
-88.2418814137055,40.1184335892983,879,Aluminum,Davit,Cobra,HPS,250,SL054,1257062.33284999,1009827.408,,,1644,Yes,22/24,Natural,,GE,No,,AERIAL,,
-88.2419073569245,40.1184405598951,880,Cast Aluminum,Other,Cobra,HPS,250,SL054,1257064.031325,1009820.305,1,,1645,Yes,6/8,Black,,GE,Yes,,AERIAL,,
-88.2401516841533,40.1160245559674,881,Cast Aluminum,Other,Globe,HPS,100,SL060,1256185.84587499,1010311.983,1,,1646,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2596749005984,40.1063735168159,882,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1252664.940775,1004855.412025,3,,1647,No,,Natural,,GE,No,,AERIAL,,
-88.2584742051479,40.1063646945382,883,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1252662.007475,1005191.2743,3,,1648,No,,Natural,,GE,No,,AERIAL,,
-88.2601692410242,40.1059760497857,884,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1252520.036025,1004717.25375,3,,1649,No,,Natural,,GE,No,,AERIAL,,
-88.2601974144752,40.1077376682117,885,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253164.43205,1004710.2,3,,1650,No,,Natural,,GE,No,,AERIAL,,
-88.2625885975517,40.1086721222359,886,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253501.62379999,1004039.724,3,,1651,No,,Natural,,GE,No,,AERIAL,,
-88.2608991306545,40.1089632130061,887,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253608.586725,1004509.404,3,,1652,No,,Natural,,GE,No,,AERIAL,,
-88.2620979329309,40.1089520988626,888,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253604.62487499,1004173.516,3,,1653,No,,Natural,,GE,No,,AERIAL,,
-88.2584857427155,40.108982519075,889,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253614.724275,1005175.483,3,,1654,No,,Natural,,GE,No,,AERIAL,,
-88.2579428212372,40.1089698887363,890,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253610.382075,1005325.874,3,,1655,No,,Natural,,GE,No,,AERIAL,,
-88.2671278200242,40.1060050214474,891,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252529.064925,1002771.904,3,,1656,No,,Natural,,GE,No,,AERIAL,,
-88.267121856556,40.1055687962418,892,Cast Aluminum,Other,Globe,HPS,100,SL083,1252369.54877499,1002773.239,1,,1657,No,,Green,,GE,Yes,,AERIAL,,
-88.267019049294,40.1055307994576,893,Cast Aluminum,Other,Globe,HPS,100,SL083,1252357.916175,1002801.868,1,,1658,No,,Green,,GE,Yes,,AERIAL,,
-88.2666673718955,40.1055326798284,894,Cast Aluminum,Other,Globe,HPS,100,SL083,1252357.094575,1002906.369,1,,1659,No,,Green,,GE,Yes,,AERIAL,,
-88.2663099365635,40.1055276335881,895,Cast Aluminum,Other,Globe,HPS,100,SL083,1252355.331575,1002999.825,1,,1660,No,,Green,,GE,Yes,,AERIAL,,
-88.2651638201743,40.1055196840644,896,Cast Aluminum,Other,Globe,HPS,100,SL083,1252352.6794,1003320.285,1,,1661,No,,Green,,GE,Yes,,AERIAL,,
-88.2648164682858,40.1055847799032,897,Cast Aluminum,Other,Globe,HPS,100,SL083,1252376.4673,1003415.387,1,,1662,No,,Green,,GE,Yes,,AERIAL,,
-88.2648220712707,40.1060102398276,898,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252531.454225,1003417.775,3,,1663,No,,Natural,,GE,No,,AERIAL,,
-88.2643775618252,40.1055114480513,899,Cast Aluminum,Other,Globe,HPS,100,SL083,1252349.1717,1003540.015,1,,1664,No,,Green,,GE,Yes,,AERIAL,,
-88.2640532494601,40.1055047258876,900,Cast Aluminum,Other,Globe,HPS,100,SL083,1252347.4705,1003631.556,1,,1665,No,,Green,,GE,Yes,,AERIAL,,
-88.2419931094282,40.1182381456803,901,Cast Aluminum,Other,Cobra,HPS,250,SL054,1256990.765075,1009797.224,1,,1666,Yes,22/24,Black,,GE,Yes,,AERIAL,,
-88.2583956109597,40.1072697140968,902,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1252991.709875,1005212.980725,3,,1667,No,,Natural,,GE,No,,AERIAL,,
-88.2620330258575,40.1076569062148,903,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253131.9214,1004195.420525,3,,1668,No,,Natural,,GE,No,,AERIAL,,
-88.2636871785606,40.105501969289,904,Cast Aluminum,Other,Globe,HPS,100,SL083,1252346.54629999,1003733.343,1,,1669,No,,Green,,GE,Yes,,AERIAL,,
-88.2633254901958,40.1054997500548,905,Cast Aluminum,Other,Globe,HPS,100,SL083,1252345.81715,1003835.836,1,,1670,No,,Green,,GE,Yes,,AERIAL,,
-88.2629751629888,40.1054969376766,906,Cast Aluminum,Other,Globe,HPS,100,SL083,1252344.87,1003932.513,1,,1671,No,,Green,,GE,Yes,,AERIAL,,
-88.2626225728925,40.1054934095617,907,Cast Aluminum,Other,Globe,HPS,100,SL083,1252342.36082499,1004029.134,1,,1672,No,,Green,,GE,Yes,,AERIAL,,
-88.2625582632848,40.1062477246764,908,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252618.462125,1004044.919,3,,1673,No,,Natural,,GE,No,,AERIAL,,
-88.262543028671,40.1058730856033,909,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252481.9906,1004046.251,3,,1674,No,,Natural,,GE,No,,AERIAL,,
-88.2626153802282,40.1063808585593,910,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252666.947825,1004032.897,3,,1675,No,,Natural,,GE,No,,AERIAL,,
-88.2631585722945,40.106388348003,911,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252669.55565,1003875.627,3,,1676,No,,Natural,,GE,No,,AERIAL,,
-88.2637596510606,40.1063952140286,912,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252671.924875,1003699.188,3,,1677,No,,Natural,,GE,No,,AERIAL,,
-88.2643728061642,40.1064008439637,913,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252674.21985,1003528.058,3,,1678,No,,Natural,,GE,No,,AERIAL,,
-88.2648412370751,40.1068959365506,914,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252854.09515,1003410.134,3,,1679,No,,Natural,,GE,No,,AERIAL,,
-88.2650073260059,40.1064061455231,915,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252675.63645,1003347.519,3,,1680,No,,Natural,,GE,No,,AERIAL,,
-88.2663380196657,40.1064187624732,916,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252679.949425,1002968.172,3,,1681,No,,Natural,,GE,No,,AERIAL,,
-88.2671348016851,40.1064775000951,917,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252701.17975,1002764.875,3,,1682,No,,Natural,,GE,No,,AERIAL,,
-88.267140949522,40.1069257558963,918,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252864.470725,1002762.745,3,,1683,No,,Natural,,GE,No,,AERIAL,,
-88.2671505507926,40.1078299770108,919,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253193.861875,1002763.055,3,,1684,No,,Natural,,GE,No,,AERIAL,,
-88.2668994971315,40.1073301400309,920,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253011.8316,1002835.64,3,,1685,No,,Natural,,GE,No,,AERIAL,,
-88.2656552443407,40.1073176530196,921,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253007.545275,1003180.281,3,,1686,No,,Natural,,GE,No,,AERIAL,,
-88.2650043089942,40.1073102991039,922,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253005.00545,1003358.123,3,,1687,No,,Natural,,GE,No,,AERIAL,,
-88.2648456079966,40.1078192092976,923,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253190.427375,1003406.367,3,,1688,No,,Natural,,GE,No,,AERIAL,,
-88.2629931693927,40.1072400784776,924,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252979.8638,1003928.276,3,,1689,No,,Natural,,GE,No,,AERIAL,,
-88.2629984531664,40.1076434106994,925,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253126.79014999,1003922.499,3,,1690,No,,Natural,,GE,No,,AERIAL,,
-88.2630027253198,40.1080610099895,926,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253278.9137,1003926.408,3,,1691,No,,Natural,,GE,No,,AERIAL,,
-88.2631773165623,40.1081156001176,927,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253298.761425,1003875.473,3,,1692,No,,Natural,,GE,No,,AERIAL,,
-88.2637878143616,40.1081208406706,928,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253300.53625,1003710.002,3,,1693,No,,Natural,,GE,No,,AERIAL,,
-88.2644103184113,40.1081283205035,929,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253303.12554999,1003528.499,3,,1694,No,,Natural,,GE,No,,AERIAL,,
-88.2656585900513,40.1081396821456,930,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253306.996525,1003181.229,3,,1695,No,,Natural,,GE,No,,AERIAL,,
-88.266274990093,40.1081452624803,931,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253308.898625,1003010.202,3,,1696,No,,Natural,,GE,No,,AERIAL,,
-88.2621030267447,40.1081056067541,932,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253295.01265,1004172.540775,3,,1697,No,,Natural,,GE,No,,AERIAL,,
-88.2614480063207,40.108959279687,933,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253607.70192499,1004359.978425,3,,1698,No,,Natural,,GE,No,,AERIAL,,
-88.2590837090641,40.1089770588822,934,Aluminum,Truss Arm,Cobra,HPS,70,SL084,1253613.5685,1005022.60985,3,,1699,No,,Natural,,GE,No,,AERIAL,,
-88.2359362982711,40.1108984230165,935,Aluminum,Other,Cobra,HPS,100,SL086,1254322.645425,1011493.94425,1,,1700,Yes,,Black,,GE,No,,AERIAL,,
-88.2357281271407,40.1108492078426,936,Aluminum,Other,Cobra,HPS,100,SL086,1254302.88874999,1011553.214125,1,,1701,Yes,,Black,,GE,No,,AERIAL,,
-88.235478055444,40.1108711828356,937,Aluminum,Other,Globe,HPS,100,SL086,1254312.186025,1011624.10565,1,,1702,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2671593020088,40.1086687463383,938,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253499.41007499,1002757.601,3,,1703,No,,Natural,,GE,No,,AERIAL,,
-88.2661869756968,40.1089233915937,939,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253592.377,1003028.078,3,,1704,No,,Natural,,GE,No,,AERIAL,,
-88.265593251794,40.1089275949397,940,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253594.03422499,1003197.759,3,,1705,No,,Natural,,GE,No,,AERIAL,,
-88.2650378076012,40.1089309045856,941,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253595.35875,1003354.163,3,,1706,No,,Natural,,GE,No,,AERIAL,,
-88.2638854603904,40.1089363076137,942,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253599.1023,1003674.022,3,,1707,No,,Natural,,GE,No,,AERIAL,,
-88.2632357626168,40.1089414181621,943,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253601.125625,1003855.07,3,,1708,No,,Natural,,GE,No,,AERIAL,,
-88.2647530437053,40.1055144998433,944,Cast Aluminum,Other,Globe,HPS,100,SL083,1252350.11095,1003436.285,1,,1709,No,,Green,,GE,Yes,,AERIAL,,
-88.2655896667641,40.1055227987999,945,Cast Aluminum,Other,Globe,HPS,100,SL083,1252353.722925,1003205.262,1,,1710,No,,Green,,GE,Yes,,AERIAL,,
-88.2356322669729,40.1110099993714,946,Aluminum,Other,Cobra,HPS,100,SL086,1254360.415475,1011578.78155,1,,1712,Yes,,Black,,GE,No,,AERIAL,,
-88.2357234977959,40.1111344958386,947,Aluminum,Other,Cobra,HPS,100,SL086,1254405.7395,1011553.214125,1,,1713,Yes,,Black,,GE,No,,AERIAL,,
-88.235602406675,40.1113598462847,948,Cast Aluminum,Other,Globe,HPS,100,SL086,1254490.576825,1011588.6599,1,,1714,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2361934124262,40.1108525539539,949,Aluminum,Other,Cobra,HPS,100,SL086,1254302.88874999,1011421.890625,1,,1715,Yes,,Black,,GE,No,,AERIAL,,
-88.236479257036,40.1108901872867,950,Aluminum,Other,Cobra,HPS,100,SL086,1254316.51085,1011341.92445,1,,1716,Yes,,Black,,GE,No,,AERIAL,,
-88.2367123749061,40.1108371352327,951,Aluminum,Other,Cobra,HPS,100,SL086,1254297.11375,1011276.741675,1,,1717,Yes,,Black,,GE,No,,AERIAL,,
-88.2369673469042,40.1109031590258,952,Aluminum,Other,Globe,HPS,100,SL086,1254322.0643,1011206.31085,1,,1718,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2371373691291,40.1108159307208,953,Aluminum,Other,Globe,HPS,100,SL086,1254289.260425,1011157.8781,1,,1719,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2373295866116,40.1109075432766,954,Aluminum,Other,Cobra,HPS,100,SL086,1254323.226475,1011106.074925,1,,1720,Yes,,Black,,GE,No,,AERIAL,,
-88.2375656904255,40.1108560527634,955,Aluminum,Other,Cobra,HPS,100,SL086,1254304.05092499,1011041.57535,1,,1721,Yes,,Black,,GE,No,,AERIAL,,
-88.2377733712768,40.1108299413529,956,Aluminum,Other,Cobra,HPS,100,SL086,1254294.1726,1010979.9811,1,,1722,Yes,,Black,,GE,No,,AERIAL,,
-88.2689566954996,40.1275690580588,958,Steel,Truss Arm,Cobra,HPS,150,SL108,1260384.13035,1002253.51115,3,1978/01/01 06:00:00+00,1740,No,,Green,,GE,No,,AERIAL,,
-88.267853309985,40.1560523354442,959,Fiberglass,Pipe Arm,Cobra,HPS,250,SL001,1270760.413075,1002555.196,,,1760,No,,Natural,,GE,No,,AERIAL,,
-88.268118301726,40.1555860125054,960,Fiberglass,Pipe Arm,Cobra,HPS,250,SL001,1270590.48335,1002482.618,,,1761,No,,Natural,,GE,No,,AERIAL,,
-88.2412474069007,40.1162219305308,961,Steel,Traffic Signal,Cobra,LED,286(LED),SL059,1256256.50965,1010005.185175,5,,1769,No,,Black,,GE,Yes,,AERIAL,,
-88.2423024044338,40.1153972279494,962,Aluminum,Davit,Cobra,HPS,250,SL028,1255956.63389999,1009709.87,4,,1770,No,,Natural,,GE,No,,AERIAL,,
-88.2415549566097,40.1147112547693,963,Aluminum,Davit,Cobra,HPS,250,SL028,1255709.020925,1009917.61,4,,1773,No,,Natural,,GE,No,,AERIAL,,
-88.2427383899057,40.113922628747,964,Aluminum,Davit,Cobra,HPS,250,SL034,1255419.335975,1009590.105,4,,1774,No,,Natural,,GE,No,,AERIAL,,
-88.2426103156921,40.113730019982,965,Aluminum,Davit,Cobra,HPS,250,SL034,1255349.208125,1009625.998,4,,1775,No,,Natural,,GE,No,,AERIAL,,
-88.2428118512986,40.1132443906164,966,Aluminum,Davit,Cobra,HPS,250,SL034,1255172.243775,1009569.81,4,,1776,No,,Natural,,GE,No,,AERIAL,,
-88.2430163687358,40.1127334943534,967,Aluminum,Davit,Cobra,HPS,250,SL034,1254986.073975,1009512.797,4,,1777,No,,Natural,,GE,No,,AERIAL,,
-88.2433987863571,40.1137127692097,968,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255341.658425,1009404.868,4,,1778,No,,Natural,,GE,No,,AERIAL,,
-88.2433757122652,40.1133091426404,969,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255195.671725,1009412.078,4,,1779,No,,Natural,,GE,No,,AERIAL,,
-88.2433601797995,40.1139843135789,970,Aluminum,Davit,Cobra,HPS,250,SL034,1255441.63025,1009416.174,4,,1780,No,,Natural,,GE,No,,AERIAL,,
-88.242089903449,40.1156117713894,971,Aluminum,Pipe Arm,Cobra,LED,286(LED),SL059,1256034.849625,1009770.8488,5,,1781,No,,Black,,GE Evolve,Yes,,AERIAL,,
-88.2419974170577,40.1158374444858,972,Aluminum,Pipe Arm,Cobra,LED,286(LED),SL059,1256117.0854,1009796.6312,5,,1782,No,,Black,,GE Evolve,Yes,,AERIAL,,
-88.2407323427038,40.1162553455186,973,Aluminum,Truss Arm,Cobra,LED,286(LED),SL059,1256268.49245,1010152.6782,6,,1783,No,,Black,,GE,Yes,,AERIAL,,
-88.2742546494081,40.1523546130014,974,Fiberglass,Pipe Arm,Cobra,HPS,250,SL002,1269412.127725,1000767.406,,,1784,No,,Natural,,GE,No,,AERIAL,,
-88.2608914857824,40.11928550343,975,Cast Iron,Other,Globe,IND,55,SL008,1257363.41469999,1004508.932,7,,1785,No,,Green,,QL,Yes,,AERIAL,,
-88.2614355090367,40.1192916865731,976,Cast Iron,Other,Globe,IND,55,SL008,1257370.0312,1004359.01575,7,,1786,No,,Green,,QL,Yes,,AERIAL,,
-88.2619815649607,40.1192971713302,977,Cast Iron,Other,Globe,IND,55,SL008,1257373.100025,1004207.285,7,,1787,No,,Green,,QL,Yes,,AERIAL,,
-88.2625070198497,40.1192992644777,978,Cast Iron,Other,Globe,IND,55,SL008,1257370.658925,1004060.093,7,,1788,No,,Green,,QL,Yes,,AERIAL,,
-88.2410164568946,40.1174584900803,979,Cast Aluminum,Other,Globe,IND,85,SL059,1256707.89009999,1010070.37495,1,,1789,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.248193076462,40.0834237319508,980,Aluminum,Davit,Cobra,HPS,250,SL038,1244307.591525,1008076.508,4,,1790,No,,Natural,,GE,No,,AERIAL,,
-88.2477232826764,40.0833894626119,981,Aluminum,Davit,Cobra,HPS,250,SL038,1244295.233825,1008207.975,4,,1791,No,,Natural,,GE,No,,AERIAL,,
-88.2472137965219,40.0833869738985,982,Aluminum,Davit,Cobra,HPS,250,SL038,1244294.7903,1008348.209,4,,1792,No,,Natural,,GE,No,,AERIAL,,
-88.2477009668736,40.0837138771375,983,Aluminum,Davit,Cobra,HPS,250,SL038,1244413.41847499,1008212.716,4,,1793,No,,Natural,,GE,No,,AERIAL,,
-88.2481844305413,40.0837172920464,984,Aluminum,Davit,Cobra,HPS,250,SL038,1244414.5324,1008077.435,4,,1794,No,,Natural,,GE,No,,AERIAL,,
-88.2486804526035,40.0837124904688,985,Aluminum,Davit,Cobra,HPS,250,SL038,1244412.650975,1007938.643,4,,1795,No,,Natural,,GE,No,,AERIAL,,
-88.249074358865,40.0837065606029,986,Aluminum,Davit,Cobra,HPS,250,SL038,1244410.38609999,1007828.425,4,,1796,No,,Natural,,GE,No,,AERIAL,,
-88.2444119056757,40.1182039498922,987,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256978.75955,1009114.924,5,,1797,Yes,F,Natural,,GE,No,,AERIAL,,
-88.242700569338,40.1160088317752,989,Aluminum,Pipe Arm,Cobra,HPS,250,SL033,1256179.317875,1009599.9084,,,1799,No,,Natural,,GE,No,,AERIAL,,
-88.2428749668255,40.1160445076493,990,Cast Aluminum,Other,Globe,HPS,100,SL033,1256192.26425,1009551.119475,1,,1800,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2429685945385,40.1158257668553,991,Cast Aluminum,Other,Globe,HPS,100,SL033,1256112.55385,1009525.014575,1,,1801,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2434320114258,40.1156651895227,992,Cast Aluminum,Other,Globe,HPS,100,SL033,1256052.78067499,1009394.318425,1,,1803,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2402030177075,40.1159013035909,993,Aluminum,Combo,Cobra,LED,,SL060,1256139.605725,1010297.03,8,2017/01/01 06:00:00+00,1805,No,,Black,Valmont,GE,Yes,,GPS,,
-88.2399539284901,40.1158357222121,994,Cast Aluminum,Other,Globe,HPS,100,SL060,1256119.1402,1010367.772,1,,1806,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2397079666199,40.115773928149,995,Aluminum,Combo,Cobra,LED,,SL060,1256095.75427499,1010437.329,8,2017/01/01 06:00:00+00,1807,No,,Black,Valmont,GE,Yes,,GPS,,
-88.2393002339692,40.1156770364985,996,Cast Aluminum,Other,Globe,HPS,100,SL060,1256059.43745,1010552.87,1,,1808,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2440553892479,40.1182164563799,997,Cast Aluminum,Other,Globe,HPS,100,SL032,1256986.88265,1009209.623,1,,1809,Yes,F,Black,,GE,Yes,,AERIAL,,
-88.2435859113633,40.1176392006348,998,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256772.984375,1009351.695,5,,1811,Yes,B,Natural,,GE,No,,AERIAL,,
-88.2352709136207,40.1173890121935,1000,Aluminum,Davit,Cobra,HPS,100,SL047,1256684.3006,1011677.29,4,,1816,No,,Natural,,GE,No,,AERIAL,,
-88.2354891238956,40.1115635089377,1001,Concrete,Pipe Arm,Cobra,HPS,150,SL086,1254570.21925,1011620.610675,3,,1817,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2388240152542,40.1152604235354,1002,Cast Aluminum,Other,Globe,IND,85,SL060,1255907.8129,1010688.618,1,,1820,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18
-88.2388227632611,40.1151047576903,1003,Cast Aluminum,Other,Globe,IND,85,SL060,1255851.106775,1010682,1,,1821,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18
-88.2388242671484,40.1149182981374,1004,Cast Aluminum,Other,Globe,IND,85,SL060,1255783.18212499,1010684.46,1,,1822,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18
-88.2388227220758,40.1147531835925,1005,Cast Aluminum,Other,Globe,IND,85,SL060,1255723.03385,1010684.956,1,,1823,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18
-88.2388193903911,40.1145042401576,1006,Cast Aluminum,Other,Globe,IND,85,SL060,1255632.348775,1010685.985,1,,1824,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18
-88.2386503619119,40.1145016695158,1007,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL060,1255631.462575,1010735.205,6,,1825,No,,Black,,GE/QL,Yes,,AERIAL,,11/1/18
-88.2354839297651,40.1122315349684,1008,Concrete,Pipe Arm,Cobra,HPS,150,SL086,1254805.447275,1011619.782,3,,1826,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2354899707287,40.1118958960919,1009,Concrete,Pipe Arm,Cobra,HPS,150,SL086,1254683.1772,1011618.227,3,,1827,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2441814369584,40.1183363995024,1010,Cast Aluminum,Other,Globe,IND,85,SL032,1257025.554525,1009188.203825,1,,1828,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18
-88.2440211451825,40.1193552886753,1011,Cast Aluminum,Other,Globe,HPS,100,SL024,1257398.006375,1009229.343675,1,,1829,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2440188219945,40.1194963713986,1012,Aluminum,Davit,Cobra,HPS,250,SL024,1257449.401,1009229.941575,4,,1830,Yes,,Natural,,GE,No,,AERIAL,,
-88.2378632327195,40.1182556843119,1013,Aluminum,Davit,Cobra,HPS,100,SL047,1256999.22679999,1010951.943,4,,1831,No,,Natural,,GE,No,,AERIAL,,
-88.2373083048016,40.1182599295141,1014,Aluminum,Davit,Cobra,HPS,100,SL047,1257000.94035,1011105.751,4,,1832,No,,Natural,,GE,No,,AERIAL,,
-88.2385064935057,40.1173742046663,1015,Aluminum,Davit,Cobra,HPS,100,SL047,1256677.924925,1010771.909,4,,1833,No,,Natural,,GE,No,,AERIAL,,
-88.2353069455708,40.1112315826651,1016,Concrete,Pipe Arm,Cobra,HPS,150,SL086,1254441.23505,1011669.6855,3,,1834,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2353236368562,40.1125596591772,1020,Concrete,Pipe Arm,Cobra,HPS,150,SL086,1254920.8602,1011664.831,3,,1840,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2353458875176,40.1146259171738,1021,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255681.433275,1011656.061,3,,1842,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2353495917418,40.1153052964374,1022,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255926.4092,1011659.56,3,,1843,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.244004766097,40.1196645700554,1023,Aluminum,Davit,Cobra,HPS,250,SL024,1257510.677425,1009233.811,4,,1844,No,,Natural,,GE,No,,AERIAL,,
-88.2436672653234,40.1195770703379,1024,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257478.8974,1009327.404,4,,1845,Yes,,Natural,,GE,No,,AERIAL,,
-88.2436541363367,40.1194310609563,1025,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257425.71224999,1009335.78,4,,1846,Yes,,Natural,,GE,No,,AERIAL,,
-88.2436216984109,40.1193792760861,1026,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257406.85682499,1009341.047,4,,1847,Yes,,Natural,,GE,No,,AERIAL,,
-88.24361894076,40.1196307235995,1027,Cast Aluminum,Other,Globe,HPS,100,SL024,1257498.456,1009341.726,1,,1848,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2436497112324,40.1196454330012,1028,Cast Aluminum,Other,Globe,HPS,100,SL024,1257503.80575,1009333.115,1,,1849,Yes,,Black,,GE,Yes,,AERIAL,,
